rating,text,positivity
5,"Ought for camping batteries, so far so good. .. we'll see if there are any issues after storing for a few months. Amazing price.",1
5,To far so good...good value overall time will tell how long they will last but will update if they don't last as long as name bands,1
5,I'm using three now and so far they're good. I love the flat sturdy box they came. Perfect for storing. Also a lot more batteries than I realized. :-),1
5,"To far, so good!",1
5,"To far, so good. I haven't had them in a device long enough to report on actual battery life.",1
5,"To far, so good. They all seem fully charged and last as expected.",1
5,Enough batteries to power my remote for a decade. I would have loved this many was for my Pageboy growing up.,1
5,Works great in my box controller and iii controls!,1
2,not long lasting move on pay more get more,0
1,"To, I now have an angry 2 year old. A broken new toy. And batteries that I cannot trust. I put new batteries in the toy and it stopped working a couple days later. I opened it up to find some batteries leaned also ruining the toy.Edit: Amazon has made since replaced the batteries for me.",0
5,I don't think I can find cheaper Alkaline batteries to be honest. Their life is pretty good too.,1
5,It is the first time I purchased Amazon Basic of Alkaline batteries and I am glad I did. It is a solid performer at reasonable price.. Will buy more in the future for sure!,1
5,"Sleek design. Comes with batteries needed. I've compared the number to another scale that same day hours later and it displayed the same number. I'd say it's very accurate. Clear display, thin black platform. Your typical scale. I did receive this at a dismounted rate for my honest opinion. I'd buy again and would recommend to a friend. Solid product.",1
2,Some batteries worked okay. I just had a problem where a new battery worked for a week and then there was no charge. Not worth the price.,0
2,"For the price and quantity I was sure this would be a great buy. Badly, not all of the batteries worked. I first thought the camcorder we purchased was defective but when I snapped out the fresh, new batteries for a second round of fresh, new batteries from the same package the device magically came to life. Too to you Amazon for selling batteries that don't actually work.",0
5,Exceptional batteries for the price. Must as good if not betterthan major bands. Sometimes you just pay extra for the brand. That is a waste of money.Quality can be found at a reasonable price like these batteries. Duracell and other bands are asking you today for there brand name. Sometimes there is a difference. In this case I could not find any reason to pay a higher price.,1
2,These do not hold charge for long.,0
5,Of you have kiss you need these! He were pleased. These lowered all the birthday gifts without a problem.,1
1,"Update 4/30/16:I've been trying to use up the last of the batteries and two more have been found leaking acid since the previous review. I didn't want to just throw them out but at this point is isn't worth the mess and damage to devices.Original Review:Ought two packs of these on subscribe and save in the last couple months. He play laser tag and the guns require 6 batteries each so I thought this would be a good source of cheap batteries for our 8 guns. I put these in about a week ago after having the batteries sitting on a shelf for a couple months. He played a game and then put the guns up. The next time we played ( about 3 days later) I noticed an oily liquid running out of one of the guns. The battery was leaking acid and it had run out of the battery compartment and was all over the outside.I get that it happens to other batteries as well, but that's usually after sitting in a device for months, not a few days. I would not trust these in anything expensive...and take them out immediately after use. I won't buy again. Sorry, no pick...I was busy cleaning up the mess.",0
1,"These batteries are HORRIBLE. I purchased the 36 pack of AAA's a few months ago, and just started using them last week. To far out of 5 batteries used 2 were DOA, 2 lasted 4 days and 1 got so hot the plastic around the end is burnt.",0
